mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
145	145	579/2	579/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1179								
145	145	288	288	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1180								
145	145	288	288	0.5	0	0	Chord	2/4	1	4	1/8	1/8	1	1181								
145	145	577/2	577/2	0.25	1/8	1/8	Chord	2/4	1	4	1/16	1/16	1	1182								
145	145	1155/4	1155/4	0.25	3/16	3/16	Chord	2/4	1	4	1/16	1/16	1	1183								
145	145	289	289	0.5	1/4	1/4	Chord	2/4	1	4	1/8	1/8	1	1184								
145	145	579/2	579/2	0.5	3/8	3/8	Chord	2/4	1	4	1/8	1/8	1	1185								
146	146	290	290	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1186								
146	146	581/2	581/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1187								
146	146	1163/4	1163/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1188								
146	146	291	291	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1189								
146	146	583/2	583/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1190								
146	146	290	290	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1191								
146	146	583/2	583/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1192								
146	146	290	290	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1193								
146	146	583/2	583/2	0.5	3/8	3/8	Chord	2/4	1	3	1/8	1/8	1	1194								
147	147	292	292	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1195								
147	147	587/2	587/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1196								
147	147	292	292	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1197								
147	147	587/2	587/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1198								
147	147	292	292	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1199								
147	147	585/2	585/2	0.25	1/8	1/8	Chord	2/4	1	3	1/16	1/16	1	1200								
147	147	1171/4	1171/4	0.25	3/16	3/16	Chord	2/4	1	3	1/16	1/16	1	1201								
147	147	293	293	0.5	1/4	1/4	Chord	2/4	1	3	1/8	1/8	1	1202								
147	147	587/2	587/2	0.5	3/8	3/8	Chord	2/4	1	3	1/8	1/8	1	1203								
148	148	294	294	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1204								
148	148	589/2	589/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1205								
148	148	1179/4	1179/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1206								
148	148	295	295	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1207								
148	148	591/2	591/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1208								
148	148	294	294	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1209								
148	148	591/2	591/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1210								
148	148	294	294	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1211								
149	149	296	296	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1212								
149	149	593/2	593/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1213								
149	149	1187/4	1187/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1214								
149	149	297	297	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1215								
149	149	595/2	595/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1216								
149	149	296	296	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1217								
149	149	297	297	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1218								
150	150	298	298	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1219								
150	150	597/2	597/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1220								
150	150	1195/4	1195/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1221								
150	150	299	299	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1222								
150	150	599/2	599/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1223								
150	150	298	298	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1224								
150	150	299	299	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1225								
151	151	300	300	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1226								
151	151	301	301	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1227								
151	151	301	301	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1228								
151	151	300	300	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1229								
151	151	601/2	601/2	0.25	1/8	1/8	Chord	2/4	1	3	1/16	1/16	1	1230								
151	151	1203/4	1203/4	0.25	3/16	3/16	Chord	2/4	1	3	1/16	1/16	1	1231								
151	151	301	301	0.5	1/4	1/4	Chord	2/4	1	3	1/8	1/8	1	1232								
151	151	603/2	603/2	0.5	3/8	3/8	Chord	2/4	1	3	1/8	1/8	1	1233								
152	152	302	302	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1234								
152	152	303	303	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1235								
152	152	302	302	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1236								
152	152	303	303	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1237								
152	152	302	302	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1238								
152	152	605/2	605/2	0.25	1/8	1/8	Chord	2/4	1	3	1/16	1/16	1	1239								
152	152	1211/4	1211/4	0.25	3/16	3/16	Chord	2/4	1	3	1/16	1/16	1	1240								
152	152	303	303	0.5	1/4	1/4	Chord	2/4	1	3	1/8	1/8	1	1241								
152	152	607/2	607/2	0.5	3/8	3/8	Chord	2/4	1	3	1/8	1/8	1	1242								
153	153	609/2	609/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1243								
153	153	1219/4	1219/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1244								
153	153	305	305	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1245								
153	153	611/2	611/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1246								
153	153	304	304	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1247								
153	153	305	305	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1248								
153	153	304	304	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1249								
153	153	305	305	0.5	1/4	1/4	Chord	2/4	1	3	1/8	1/8	1	1250								
154	154	306	306	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1251								
154	154	613/2	613/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1252								
154	154	1227/4	1227/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1253								
154	154	307	307	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1254								
154	154	615/2	615/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1255								
154	154	306	306	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1256								
154	154	307	307	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1257								
154	154	306	306	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1258								
154	154	307	307	0.5	1/4	1/4	Chord	2/4	1	3	1/8	1/8	1	1259								
154	154	307	307	0.5	1/4	1/4	Chord	2/4	1	4	1/8	1/8	1	1260								
155	155	308	308	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1261								
155	155	309	309	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1262								
155	155	308	308	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1263								
155	155	309	309	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1264								
155	155	308	308	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1265								
155	155	617/2	617/2	0.25	1/8	1/8	Chord	2/4	1	3	1/16	1/16	1	1266								
155	155	1235/4	1235/4	0.25	3/16	3/16	Chord	2/4	1	3	1/16	1/16	1	1267								
155	155	309	309	0.5	1/4	1/4	Chord	2/4	1	3	1/8	1/8	1	1268								
155	155	619/2	619/2	0.5	3/8	3/8	Chord	2/4	1	3	1/8	1/8	1	1269								
156	156	310	310	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1270								
156	156	311	311	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1271								
156	156	310	310	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1272								
156	156	311	311	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1273								
156	156	310	310	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1274								
156	156	621/2	621/2	0.25	1/8	1/8	Chord	2/4	1	3	1/16	1/16	1	1275								
156	156	1243/4	1243/4	0.25	3/16	3/16	Chord	2/4	1	3	1/16	1/16	1	1276								
156	156	311	311	0.5	1/4	1/4	Chord	2/4	1	3	1/8	1/8	1	1277								
156	156	623/2	623/2	0.5	3/8	3/8	Chord	2/4	1	3	1/8	1/8	1	1278								
157	157	312	312	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1279								
157	157	625/2	625/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1280								
157	157	313	313	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1281								
157	157	312	312	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1282								
157	157	313	313	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1283								
157	157	627/2	627/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1284								
157	157	312	312	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1285								
157	157	625/2	625/2	0.5	1/8	1/8	Chord	2/4	1	3	1/8	1/8	1	1286								
158	158	629/2	629/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1287								
158	158	315	315	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1288								
158	158	631/2	631/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1289								
158	158	314	314	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1290								
158	158	629/2	629/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	1291								
158	158	315	315	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1292								
158	158	631/2	631/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1293								
159	159	316	316	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1294								
159	159	633/2	633/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1295								
159	159	317	317	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1296								
159	159	316	316	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1297								
159	159	317	317	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1298								
159	159	635/2	635/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1299								
159	159	316	316	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1300								
159	159	633/2	633/2	0.5	1/8	1/8	Chord	2/4	1	3	1/8	1/8	1	1301								
160	160	637/2	637/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1302								
160	160	319	319	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1303								
160	160	639/2	639/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1304								
160	160	318	318	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1305								
160	160	637/2	637/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	1306								
160	160	319	319	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1307								
160	160	639/2	639/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1308								
161	161	320	320	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1309								
161	161	641/2	641/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1310								
161	161	321	321	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1311								
161	161	320	320	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1312								
161	161	321	321	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1313								
161	161	643/2	643/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1314								
161	161	320	320	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1315								
161	161	641/2	641/2	0.5	1/8	1/8	Chord	2/4	1	3	1/8	1/8	1	1316								
162	162	645/2	645/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1317								
162	162	1291/4	1291/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1318								
162	162	323	323	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1319								
162	162	647/2	647/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1320								
162	162	322	322	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1321								
162	162	645/2	645/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	1322								
162	162	1291/4	1291/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	1323								
162	162	323	323	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1324								
162	162	647/2	647/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1325								
163	163	324	324	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1326								
163	163	649/2	649/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1327								
163	163	325	325	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1328								
163	163	651/2	651/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1329								
163	163	324	324	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1330								
163	163	325	325	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1331								
163	163	325	325	0.5	1/4	1/4	Chord	2/4	1	3	1/8	1/8	1	1332								
164	164	326	326	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1333								
164	164	653/2	653/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1334								
164	164	327	327	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1335								
164	164	326	326	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1336								
164	164	326	326	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1337								
164	164	653/2	653/2	0.5	1/8	1/8	Chord	2/4	1	3	1/8	1/8	1	1338								
164	164	327	327	0.5	1/4	1/4	Chord	2/4	1	3	1/8	1/8	1	1339								
164	164	655/2	655/2	0.5	3/8	3/8	Chord	2/4	1	3	1/8	1/8	1	1340								
164	164	326	326	0.5	0	0	Chord	2/4	1	4	1/8	1/8	1	1341								
165	165	328	328	0.75	0	0	Chord	2/4	1	1	3/16	1/8	3/2	1342								
165	165	1315/4	1315/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1343								
165	165	329	329	0.75	1/4	1/4	Chord	2/4	1	1	3/16	1/8	3/2	1344		ornamentTrill						
165	165	1319/4	1319/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1345								
165	165	328	328	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1346								
165	165	328	328	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1347								
165	165	657/2	657/2	0.5	1/8	1/8	Chord	2/4	1	3	1/8	1/8	1	1348								
165	165	329	329	1.0	1/4	1/4	Chord	2/4	1	3	1/4	1/4	1	1349								
166	166	330	330	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1350								
166	166	661/2	661/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1351								
166	166	1323/4	1323/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1352								
166	166	331	331	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1353								
166	166	663/2	663/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1354								
166	166	330	330	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1355								
166	166	663/2	663/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1356								
166	166	330	330	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1357								
166	166	663/2	663/2	0.5	3/8	3/8	Chord	2/4	1	3	1/8	1/8	1	1358								
166	166	330	330	0.5	0	0	Chord	2/4	1	4	1/8	1/8	1	1359								
167	167	332	332	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1360								
167	167	1329/4	1329/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1361								
167	167	665/2	665/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1362								
167	167	1331/4	1331/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1363								
167	167	333	333	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1364								
167	167	1333/4	1333/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1365								
167	167	667/2	667/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1366								
167	167	1335/4	1335/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1367								
167	167	332	332	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1368								
167	167	332	332	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1369								
168	168	334	334	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1370								
168	168	669/2	669/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1371								
168	168	1339/4	1339/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1372								
168	168	335	335	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1373								
168	168	671/2	671/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1374								
168	168	334	334	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1375								
169	169	336	336	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1376								
169	169	1345/4	1345/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1377								
169	169	673/2	673/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1378								
169	169	1347/4	1347/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1379								
169	169	337	337	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1380								69
169	169	1349/4	1349/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1381								
169	169	675/2	675/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1382								70
169	169	1351/4	1351/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1383								
169	169	336	336	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	1384								
169	169	336	336	0.25	0	0	Chord	2/4	1	3	1/16	1/16	1	1385								
170	170	338	338	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1386								71
170	170	1353/4	1353/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1387								
170	170	677/2	677/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1388								72
170	170	1355/4	1355/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1389								
170	170	339	339	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1390								73
170	170	1357/4	1357/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1391								
170	170	679/2	679/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1392								74
170	170	1359/4	1359/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1393								
171	171	340	340	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1394								
171	171	1361/4	1361/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1395								
171	171	681/2	681/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1396								
171	171	1363/4	1363/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1397								
171	171	341	341	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1398								
171	171	1365/4	1365/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1399								
171	171	683/2	683/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1400								
171	171	1367/4	1367/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1401								
172	172	342	342	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1402								
172	172	1369/4	1369/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1403								
172	172	685/2	685/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1404								
172	172	1371/4	1371/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1405								
172	172	343	343	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1406								
172	172	687/2	687/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1407								
172	172	342	342	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1408								
172	172	687/2	687/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1409								
172	172	342	342	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1410								
173	173	344	344	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1411								
173	173	689/2	689/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1412								75
173	173	1379/4	1379/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1413								
173	173	345	345	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1414								76
173	173	1381/4	1381/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1415								
173	173	691/2	691/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1416								77
173	173	1383/4	1383/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1417								
173	173	344	344	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1418								
173	173	344	344	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1419								
174	174	346	346	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1420								
174	174	693/2	693/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1421								
174	174	1387/4	1387/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1422								
174	174	347	347	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1423								
174	174	695/2	695/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1424								
174	174	346	346	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1425								
174	174	695/2	695/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1426								
174	174	346	346	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1427								
174	174	695/2	695/2	0.5	3/8	3/8	Chord	2/4	1	3	1/8	1/8	1	1428								
175	175	348	348	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1429								78
175	175	697/2	697/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1430								
175	175	349	349	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1431								79
175	175	699/2	699/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1432								
175	175	348	348	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1433								
175	175	349	349	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1434								
175	175	348	348	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1435								
175	175	349	349	0.5	1/4	1/4	Chord	2/4	1	3	1/8	1/8	1	1436								
176	176	350	350	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	1437								
176	176	351	351	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	1438								
176	176	350	350	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1439								
176	176	350	350	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1440								80
176	176	701/2	701/2	0.5	1/8	1/8	Chord	2/4	1	3	1/8	1/8	1	1441								
176	176	351	351	0.5	1/4	1/4	Chord	2/4	1	3	1/8	1/8	1	1442								81
176	176	703/2	703/2	0.5	3/8	3/8	Chord	2/4	1	3	1/8	1/8	1	1443								
177	177	352	352	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1444								82
177	177	705/2	705/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1445								
177	177	353	353	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	1446								
177	177	352	352	1.5	0	0	Chord	2/4	1	2	3/8	1/4	3/2	1447								
177	177	707/2	707/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1448								
178	178	354	354	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1449								
178	178	709/2	709/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1450								83
178	178	1419/4	1419/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1451								
178	178	355	355	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1452								84
178	178	1421/4	1421/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1453								
178	178	711/2	711/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1454								85
178	178	1423/4	1423/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1455								
178	178	354	354	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1456								
179	179	356	356	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1457								86
179	179	1425/4	1425/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1458								86
179	179	713/2	713/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1459								
179	179	1427/4	1427/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1460								
179	179	357	357	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1461								
179	179	1429/4	1429/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1462								
179	179	715/2	715/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1463								
179	179	1431/4	1431/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1464								
180	180	358	358	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1465								
180	180	1433/4	1433/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1466								
180	180	717/2	717/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1467								
180	180	1435/4	1435/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1468								
180	180	359	359	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1469								
180	180	1437/4	1437/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1470								
180	180	719/2	719/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1471								
180	180	1439/4	1439/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1472								
