mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
66	65	194	194	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	578						
66	65	389/2	389/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	579						
66	65	195	195	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	580						
67	66	391/2	391/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	581						
67	66	196	196	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	582						120
67	66	785/4	785/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	583						120
67	66	393/2	393/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	584						
67	66	197	197	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	585						
67	66	395/2	395/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	586						
67	66	198	198	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	587						
68	67	397/2	397/2	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	588						121
68	67	795/4	795/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	589						121
68	67	199	199	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	590						121
68	67	797/4	797/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	591						
68	67	399/2	399/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	592						122
68	67	799/4	799/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	593						
68	67	200	200	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	594						123
68	67	801/4	801/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	595						
68	67	401/2	401/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	596						124
68	67	803/4	803/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	597						124
68	67	201	201	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	598						
68	67	805/4	805/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	599						
69	68	403/2	403/2	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	600						125
69	68	807/4	807/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	601						125
69	68	202	202	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	602						125
69	68	809/4	809/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	603						
69	68	405/2	405/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	604						126
69	68	811/4	811/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	605						
69	68	203	203	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	606						127
69	68	813/4	813/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	607						
69	68	407/2	407/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	608						128
69	68	815/4	815/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	609						128
69	68	204	204	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	610						128
69	68	817/4	817/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	611						
70	69	409/2	409/2	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	612						129
70	69	819/4	819/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	613						129
70	69	205	205	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	614						129
70	69	821/4	821/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	615						
70	69	411/2	411/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	616						130
70	69	823/4	823/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	617						
70	69	206	206	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	618						131
70	69	825/4	825/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	619						
70	69	413/2	413/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	620						132
70	69	827/4	827/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	621						132
70	69	207	207	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	622						132
70	69	829/4	829/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	623						
71	70	415/2	415/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	624						
71	70	208	208	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	625						133
71	70	833/4	833/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	626						133
71	70	417/2	417/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	627						
71	70	209	209	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	628						
71	70	419/2	419/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	629						
71	70	210	210	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	630						
72	71	421/2	421/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	631						
72	71	211	211	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	632						134
72	71	845/4	845/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	633						134
72	71	423/2	423/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	634						
72	71	212	212	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	635						
72	71	425/2	425/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	636						
72	71	213	213	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	637						
73	72	427/2	427/2	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	638						
